Train Epoch: 1 [0/100000]		Loss: 0.1871 (0.1871) 	Acc: 58.33% (58.33%) 	Emb_Norm: 17.06 (17.06)
Train Epoch: 1 [2400/100000]	Loss: 0.2102 (0.2007) 	Acc: 45.83% (51.82%) 	Emb_Norm: 4.33 (5.45)
Train Epoch: 10 [4800/100000]	Loss: 0.0770 (0.0452) 	Acc: 83.33% (91.60%) 	Emb_Norm: 2.62 (3.54)
Train Epoch: 10 [7200/100000]	Loss: 0.0513 (0.0446) 	Acc: 87.50% (91.75%) 	Emb_Norm: 2.95 (3.45)
Train Epoch: 10 [9600/100000]	Loss: 0.0874 (0.0448) 	Acc: 79.17% (91.82%) 	Emb_Norm: 3.61 (3.51)
Train Epoch: 10 [12000/100000]	Loss: 0.0159 (0.0444) 	Acc: 100.00% (91.81%) 	Emb_Norm: 3.43 (3.49)
Train Epoch: 10 [14400/100000]	Loss: 0.0553 (0.0459) 	Acc: 87.50% (91.53%) 	Emb_Norm: 3.34 (3.52)
Train Epoch: 10 [16800/100000]	Loss: 0.0508 (0.0461) 	Acc: 87.50% (91.46%) 	Emb_Norm: 3.05 (3.52)
Train Epoch: 10 [19200/100000]	Loss: 0.0205 (0.0469) 	Acc: 100.00% (91.18%) 	Emb_Norm: 3.85 (3.51)
Train Epoch: 10 [21600/100000]	Loss: 0.1207 (0.0475) 	Acc: 66.67% (91.08%) 	Emb_Norm: 3.27 (3.52)
Train Epoch: 10 [24000/100000]	Loss: 0.0247 (0.0475) 	Acc: 95.83% (91.09%) 	Emb_Norm: 3.45 (3.52)
Train Epoch: 10 [26400/100000]	Loss: 0.0047 (0.0478) 	Acc: 100.00% (91.04%) 	Emb_Norm: 3.06 (3.50)
Train Epoch: 10 [28800/100000]	Loss: 0.0455 (0.0481) 	Acc: 87.50% (91.00%) 	Emb_Norm: 3.60 (3.50)
Train Epoch: 10 [31200/100000]	Loss: 0.0079 (0.0486) 	Acc: 100.00% (90.91%) 	Emb_Norm: 3.80 (3.50)
Train Epoch: 10 [33600/100000]	Loss: 0.0433 (0.0483) 	Acc: 91.67% (90.97%) 	Emb_Norm: 3.37 (3.49)
Train Epoch: 10 [36000/100000]	Loss: 0.0563 (0.0487) 	Acc: 87.50% (90.91%) 	Emb_Norm: 3.41 (3.50)
Train Epoch: 10 [38400/100000]	Loss: 0.0356 (0.0486) 	Acc: 91.67% (90.93%) 	Emb_Norm: 3.10 (3.50)
Train Epoch: 10 [40800/100000]	Loss: 0.0070 (0.0488) 	Acc: 100.00% (90.91%) 	Emb_Norm: 3.37 (3.52)
Train Epoch: 10 [43200/100000]	Loss: 0.0000 (0.0484) 	Acc: 100.00% (90.98%) 	Emb_Norm: 3.35 (3.50)
Train Epoch: 10 [45600/100000]	Loss: 0.0317 (0.0485) 	Acc: 95.83% (90.97%) 	Emb_Norm: 3.55 (3.51)
Train Epoch: 10 [48000/100000]	Loss: 0.0637 (0.0483) 	Acc: 95.83% (91.00%) 	Emb_Norm: 3.70 (3.51)
Train Epoch: 10 [50400/100000]	Loss: 0.0839 (0.0487) 	Acc: 79.17% (90.91%) 	Emb_Norm: 3.57 (3.51)
Train Epoch: 10 [52800/100000]	Loss: 0.0136 (0.0485) 	Acc: 100.00% (90.96%) 	Emb_Norm: 3.59 (3.50)
Train Epoch: 10 [55200/100000]	Loss: 0.0409 (0.0485) 	Acc: 87.50% (90.97%) 	Emb_Norm: 3.27 (3.50)
Train Epoch: 10 [57600/100000]	Loss: 0.1108 (0.0483) 	Acc: 79.17% (91.03%) 	Emb_Norm: 2.96 (3.50)
Train Epoch: 10 [60000/100000]	Loss: 0.0333 (0.0480) 	Acc: 95.83% (91.06%) 	Emb_Norm: 3.01 (3.49)
Train Epoch: 10 [62400/100000]	Loss: 0.0402 (0.0482) 	Acc: 91.67% (91.00%) 	Emb_Norm: 3.51 (3.49)
Train Epoch: 10 [64800/100000]	Loss: 0.0773 (0.0482) 	Acc: 79.17% (91.00%) 	Emb_Norm: 2.99 (3.49)
Train Epoch: 10 [67200/100000]	Loss: 0.0899 (0.0481) 	Acc: 83.33% (91.03%) 	Emb_Norm: 3.39 (3.48)
Train Epoch: 10 [69600/100000]	Loss: 0.1314 (0.0480) 	Acc: 70.83% (91.04%) 	Emb_Norm: 2.98 (3.48)
Train Epoch: 10 [72000/100000]	Loss: 0.0725 (0.0479) 	Acc: 95.83% (91.08%) 	Emb_Norm: 4.28 (3.48)
Train Epoch: 10 [74400/100000]	Loss: 0.0752 (0.0475) 	Acc: 95.83% (91.16%) 	Emb_Norm: 4.00 (3.47)
Train Epoch: 10 [76800/100000]	Loss: 0.0000 (0.0475) 	Acc: 100.00% (91.14%) 	Emb_Norm: 3.40 (3.47)
Train Epoch: 10 [79200/100000]	Loss: 0.0820 (0.0476) 	Acc: 83.33% (91.08%) 	Emb_Norm: 3.01 (3.46)
Train Epoch: 10 [81600/100000]	Loss: 0.0456 (0.0478) 	Acc: 91.67% (91.04%) 	Emb_Norm: 3.68 (3.47)
Train Epoch: 10 [84000/100000]	Loss: 0.0246 (0.0478) 	Acc: 95.83% (91.04%) 	Emb_Norm: 2.88 (3.47)
Train Epoch: 10 [86400/100000]	Loss: 0.0337 (0.0478) 	Acc: 95.83% (91.06%) 	Emb_Norm: 3.09 (3.47)
Train Epoch: 10 [88800/100000]	Loss: 0.0129 (0.0475) 	Acc: 100.00% (91.12%) 	Emb_Norm: 3.56 (3.47)
Train Epoch: 10 [91200/100000]	Loss: 0.0000 (0.0474) 	Acc: 100.00% (91.13%) 	Emb_Norm: 3.31 (3.46)
Train Epoch: 10 [93600/100000]	Loss: 0.0044 (0.0474) 	Acc: 100.00% (91.14%) 	Emb_Norm: 3.69 (3.46)
Train Epoch: 10 [96000/100000]	Loss: 0.2151 (0.0473) 	Acc: 50.00% (91.17%) 	Emb_Norm: 2.81 (3.46)
Train Epoch: 10 [98400/100000]	Loss: 0.0122 (0.0472) 	Acc: 95.83% (91.19%) 	Emb_Norm: 3.06 (3.45)

Test set: Average loss: 0.0774, Accuracy: 84.83%

Train Epoch: 11 [0/100000]	Loss: 0.0062 (0.0062) 	Acc: 100.00% (100.00%) 	Emb_Norm: 3.98 (3.98)
Train Epoch: 11 [2400/100000]	Loss: 0.0146 (0.0402) 	Acc: 100.00% (92.70%) 	Emb_Norm: 4.77 (3.51)
Train Epoch: 11 [4800/100000]	Loss: 0.2096 (0.0439) 	Acc: 54.17% (92.02%) 	Emb_Norm: 2.84 (3.55)
Train Epoch: 11 [7200/100000]	Loss: 0.0000 (0.0423) 	Acc: 100.00% (92.05%) 	Emb_Norm: 3.38 (3.46)
Train Epoch: 11 [9600/100000]	Loss: 0.0234 (0.0440) 	Acc: 95.83% (91.90%) 	Emb_Norm: 3.20 (3.44)
Train Epoch: 11 [12000/100000]	Loss: 0.0141 (0.0440) 	Acc: 100.00% (91.86%) 	Emb_Norm: 3.53 (3.42)
Train Epoch: 11 [14400/100000]	Loss: 0.0316 (0.0451) 	Acc: 100.00% (91.61%) 	Emb_Norm: 2.94 (3.42)
Train Epoch: 11 [16800/100000]	Loss: 0.0868 (0.0451) 	Acc: 75.00% (91.60%) 	Emb_Norm: 3.17 (3.42)
Train Epoch: 11 [19200/100000]	Loss: 0.0757 (0.0450) 	Acc: 83.33% (91.60%) 	Emb_Norm: 3.48 (3.39)
Train Epoch: 11 [21600/100000]	Loss: 0.0561 (0.0450) 	Acc: 91.67% (91.69%) 	Emb_Norm: 3.97 (3.37)
Train Epoch: 11 [24000/100000]	Loss: 0.1017 (0.0453) 	Acc: 75.00% (91.63%) 	Emb_Norm: 3.03 (3.36)
Train Epoch: 11 [26400/100000]	Loss: 0.0468 (0.0453) 	Acc: 95.83% (91.57%) 	Emb_Norm: 3.72 (3.37)
Train Epoch: 11 [28800/100000]	Loss: 0.0000 (0.0454) 	Acc: 100.00% (91.65%) 	Emb_Norm: 2.68 (3.36)
Train Epoch: 11 [31200/100000]	Loss: 0.0226 (0.0450) 	Acc: 95.83% (91.75%) 	Emb_Norm: 2.71 (3.35)
Train Epoch: 11 [33600/100000]	Loss: 0.0313 (0.0451) 	Acc: 91.67% (91.70%) 	Emb_Norm: 2.98 (3.34)
Train Epoch: 11 [36000/100000]	Loss: 0.0707 (0.0451) 	Acc: 87.50% (91.65%) 	Emb_Norm: 3.07 (3.33)
Train Epoch: 11 [38400/100000]	Loss: 0.0484 (0.0447) 	Acc: 91.67% (91.74%) 	Emb_Norm: 3.07 (3.33)
Train Epoch: 11 [40800/100000]	Loss: 0.0073 (0.0446) 	Acc: 100.00% (91.76%) 	Emb_Norm: 3.49 (3.33)
Train Epoch: 11 [43200/100000]	Loss: 0.0747 (0.0449) 	Acc: 95.83% (91.72%) 	Emb_Norm: 5.03 (3.32)
Train Epoch: 11 [45600/100000]	Loss: 0.0090 (0.0449) 	Acc: 95.83% (91.70%) 	Emb_Norm: 2.94 (3.32)
Train Epoch: 11 [48000/100000]	Loss: 0.0247 (0.0450) 	Acc: 95.83% (91.66%) 	Emb_Norm: 2.90 (3.32)
Train Epoch: 11 [50400/100000]	Loss: 0.0351 (0.0449) 	Acc: 95.83% (91.67%) 	Emb_Norm: 3.71 (3.32)
Train Epoch: 11 [52800/100000]	Loss: 0.0027 (0.0449) 	Acc: 100.00% (91.70%) 	Emb_Norm: 2.88 (3.32)
Train Epoch: 11 [55200/100000]	Loss: 0.0365 (0.0450) 	Acc: 91.67% (91.67%) 	Emb_Norm: 3.28 (3.32)
Train Epoch: 11 [57600/100000]	Loss: 0.0556 (0.0449) 	Acc: 95.83% (91.67%) 	Emb_Norm: 3.16 (3.32)
Train Epoch: 11 [60000/100000]	Loss: 0.0134 (0.0450) 	Acc: 95.83% (91.63%) 	Emb_Norm: 3.45 (3.33)
Train Epoch: 11 [62400/100000]	Loss: 0.0469 (0.0453) 	Acc: 83.33% (91.58%) 	Emb_Norm: 2.91 (3.33)
Train Epoch: 11 [64800/100000]	Loss: 0.0093 (0.0452) 	Acc: 100.00% (91.59%) 	Emb_Norm: 4.17 (3.33)
Train Epoch: 11 [67200/100000]	Loss: 0.0000 (0.0451) 	Acc: 100.00% (91.61%) 	Emb_Norm: 3.16 (3.33)
Train Epoch: 11 [69600/100000]	Loss: 0.0000 (0.0449) 	Acc: 100.00% (91.65%) 	Emb_Norm: 3.32 (3.32)
Train Epoch: 11 [72000/100000]	Loss: 0.1165 (0.0450) 	Acc: 66.67% (91.63%) 	Emb_Norm: 2.91 (3.32)
Train Epoch: 11 [74400/100000]	Loss: 0.0659 (0.0449) 	Acc: 91.67% (91.67%) 	Emb_Norm: 2.62 (3.32)
Train Epoch: 11 [76800/100000]	Loss: 0.0737 (0.0448) 	Acc: 83.33% (91.67%) 	Emb_Norm: 3.10 (3.31)
Train Epoch: 11 [79200/100000]	Loss: 0.0152 (0.0447) 	Acc: 100.00% (91.71%) 	Emb_Norm: 2.94 (3.31)
Train Epoch: 11 [81600/100000]	Loss: 0.1047 (0.0447) 	Acc: 83.33% (91.70%) 	Emb_Norm: 3.05 (3.31)
Train Epoch: 11 [84000/100000]	Loss: 0.0107 (0.0448) 	Acc: 100.00% (91.70%) 	Emb_Norm: 2.92 (3.30)
Train Epoch: 11 [86400/100000]	Loss: 0.0695 (0.0449) 	Acc: 87.50% (91.64%) 	Emb_Norm: 3.09 (3.30)
Train Epoch: 11 [88800/100000]	Loss: 0.0750 (0.0450) 	Acc: 83.33% (91.65%) 	Emb_Norm: 3.68 (3.30)
Train Epoch: 11 [91200/100000]	Loss: 0.0105 (0.0450) 	Acc: 100.00% (91.67%) 	Emb_Norm: 3.78 (3.30)
Train Epoch: 11 [93600/100000]	Loss: 0.0345 (0.0451) 	Acc: 95.83% (91.64%) 	Emb_Norm: 3.28 (3.30)
Train Epoch: 11 [96000/100000]	Loss: 0.0126 (0.0450) 	Acc: 100.00% (91.65%) 	Emb_Norm: 3.83 (3.29)
Train Epoch: 11 [98400/100000]	Loss: 0.0061 (0.0450) 	Acc: 100.00% (91.65%) 	Emb_Norm: 3.30 (3.29)

Test set: Average loss: 0.0685, Accuracy: 86.34%

Train Epoch: 12 [0/100000]	Loss: 0.0331 (0.0331) 	Acc: 95.83% (95.83%) 	Emb_Norm: 2.95 (2.95)
Train Epoch: 12 [2400/100000]	Loss: 0.0490 (0.0362) 	Acc: 95.83% (92.99%) 	Emb_Norm: 2.80 (3.20)
Train Epoch: 12 [4800/100000]	Loss: 0.0000 (0.0383) 	Acc: 100.00% (92.85%) 	Emb_Norm: 3.77 (3.14)
Train Epoch: 12 [7200/100000]	Loss: 0.0001 (0.0395) 	Acc: 100.00% (92.50%) 	Emb_Norm: 3.37 (3.10)
Train Epoch: 12 [9600/100000]	Loss: 0.0600 (0.0416) 	Acc: 87.50% (92.16%) 	Emb_Norm: 2.95 (3.14)
Train Epoch: 12 [12000/100000]	Loss: 0.0476 (0.0422) 	Acc: 91.67% (92.08%) 	Emb_Norm: 3.04 (3.12)
Train Epoch: 12 [14400/100000]	Loss: 0.0700 (0.0416) 	Acc: 83.33% (92.21%) 	Emb_Norm: 3.52 (3.11)
Train Epoch: 12 [16800/100000]	Loss: 0.0556 (0.0417) 	Acc: 91.67% (92.36%) 	Emb_Norm: 2.81 (3.13)
Train Epoch: 12 [19200/100000]	Loss: 0.0030 (0.0422) 	Acc: 100.00% (92.24%) 	Emb_Norm: 3.11 (3.15)
Train Epoch: 12 [21600/100000]	Loss: 0.0127 (0.0428) 	Acc: 100.00% (92.14%) 	Emb_Norm: 3.49 (3.16)
Train Epoch: 12 [24000/100000]	Loss: 0.0000 (0.0424) 	Acc: 100.00% (92.23%) 	Emb_Norm: 2.95 (3.15)
Train Epoch: 12 [26400/100000]	Loss: 0.0651 (0.0426) 	Acc: 87.50% (92.21%) 	Emb_Norm: 2.86 (3.15)
Train Epoch: 12 [28800/100000]	Loss: 0.0000 (0.0426) 	Acc: 100.00% (92.16%) 	Emb_Norm: 3.12 (3.17)
Train Epoch: 12 [31200/100000]	Loss: 0.0444 (0.0427) 	Acc: 91.67% (92.14%) 	Emb_Norm: 2.72 (3.17)
Train Epoch: 12 [33600/100000]	Loss: 0.0471 (0.0427) 	Acc: 95.83% (92.15%) 	Emb_Norm: 3.60 (3.19)
Train Epoch: 12 [36000/100000]	Loss: 0.0082 (0.0430) 	Acc: 100.00% (92.09%) 	Emb_Norm: 4.17 (3.18)
Train Epoch: 12 [38400/100000]	Loss: 0.0124 (0.0435) 	Acc: 95.83% (91.95%) 	Emb_Norm: 3.30 (3.19)
Train Epoch: 12 [40800/100000]	Loss: 0.0553 (0.0436) 	Acc: 87.50% (91.89%) 	Emb_Norm: 2.73 (3.18)
Train Epoch: 12 [43200/100000]	Loss: 0.0004 (0.0434) 	Acc: 100.00% (91.88%) 	Emb_Norm: 3.44 (3.17)
Train Epoch: 12 [45600/100000]	Loss: 0.0495 (0.0434) 	Acc: 91.67% (91.88%) 	Emb_Norm: 2.65 (3.17)
Train Epoch: 12 [48000/100000]	Loss: 0.1179 (0.0436) 	Acc: 75.00% (91.89%) 	Emb_Norm: 3.62 (3.17)
Train Epoch: 12 [50400/100000]	Loss: 0.0235 (0.0437) 	Acc: 100.00% (91.84%) 	Emb_Norm: 3.18 (3.17)
Train Epoch: 12 [52800/100000]	Loss: 0.0448 (0.0437) 	Acc: 95.83% (91.84%) 	Emb_Norm: 3.64 (3.17)
Train Epoch: 12 [55200/100000]	Loss: 0.0353 (0.0438) 	Acc: 100.00% (91.85%) 	Emb_Norm: 3.26 (3.17)
Train Epoch: 12 [57600/100000]	Loss: 0.0341 (0.0438) 	Acc: 87.50% (91.85%) 	Emb_Norm: 3.12 (3.17)
Train Epoch: 12 [60000/100000]	Loss: 0.0814 (0.0436) 	Acc: 87.50% (91.89%) 	Emb_Norm: 3.67 (3.17)
Train Epoch: 12 [62400/100000]	Loss: 0.0359 (0.0433) 	Acc: 95.83% (91.95%) 	Emb_Norm: 3.58 (3.17)
Train Epoch: 12 [64800/100000]	Loss: 0.0607 (0.0432) 	Acc: 87.50% (91.97%) 	Emb_Norm: 2.50 (3.17)
Train Epoch: 12 [67200/100000]	Loss: 0.0406 (0.0432) 	Acc: 95.83% (92.00%) 	Emb_Norm: 2.74 (3.18)
Train Epoch: 12 [69600/100000]	Loss: 0.0098 (0.0432) 	Acc: 100.00% (92.03%) 	Emb_Norm: 3.10 (3.17)
Train Epoch: 12 [72000/100000]	Loss: 0.0809 (0.0433) 	Acc: 79.17% (92.00%) 	Emb_Norm: 2.89 (3.17)
Train Epoch: 12 [74400/100000]	Loss: 0.0000 (0.0431) 	Acc: 100.00% (92.05%) 	Emb_Norm: 2.66 (3.17)
Train Epoch: 12 [76800/100000]	Loss: 0.0614 (0.0432) 	Acc: 91.67% (92.03%) 	Emb_Norm: 3.00 (3.17)
Train Epoch: 12 [79200/100000]	Loss: 0.0136 (0.0432) 	Acc: 95.83% (92.04%) 	Emb_Norm: 2.86 (3.17)
Train Epoch: 12 [81600/100000]	Loss: 0.0267 (0.0433) 	Acc: 95.83% (92.03%) 	Emb_Norm: 3.47 (3.18)
Train Epoch: 12 [84000/100000]	Loss: 0.0629 (0.0432) 	Acc: 95.83% (92.02%) 	Emb_Norm: 3.66 (3.18)
Train Epoch: 12 [86400/100000]	Loss: 0.0871 (0.0432) 	Acc: 79.17% (92.04%) 	Emb_Norm: 3.15 (3.19)
Train Epoch: 12 [88800/100000]	Loss: 0.0939 (0.0433) 	Acc: 79.17% (92.01%) 	Emb_Norm: 2.99 (3.20)
Train Epoch: 12 [91200/100000]	Loss: 0.0549 (0.0432) 	Acc: 91.67% (92.03%) 	Emb_Norm: 2.95 (3.19)
Train Epoch: 12 [93600/100000]	Loss: 0.0292 (0.0431) 	Acc: 95.83% (92.06%) 	Emb_Norm: 4.09 (3.19)
Train Epoch: 12 [96000/100000]	Loss: 0.0330 (0.0430) 	Acc: 91.67% (92.07%) 	Emb_Norm: 4.04 (3.20)
Train Epoch: 12 [98400/100000]	Loss: 0.0434 (0.0430) 	Acc: 95.83% (92.08%) 	Emb_Norm: 2.92 (3.20)

Test set: Average loss: 0.0735, Accuracy: 85.19%

Train Epoch: 13 [0/100000]	Loss: 0.0379 (0.0379) 	Acc: 91.67% (91.67%) 	Emb_Norm: 2.64 (2.64)
Train Epoch: 13 [2400/100000]	Loss: 0.0005 (0.0414) 	Acc: 100.00% (92.20%) 	Emb_Norm: 3.22 (3.09)
Train Epoch: 13 [4800/100000]	Loss: 0.0325 (0.0414) 	Acc: 95.83% (92.23%) 	Emb_Norm: 2.90 (3.06)
Train Epoch: 13 [7200/100000]	Loss: 0.0346 (0.0417) 	Acc: 100.00% (92.30%) 	Emb_Norm: 3.54 (3.09)
Train Epoch: 13 [9600/100000]	Loss: 0.0386 (0.0410) 	Acc: 95.83% (92.51%) 	Emb_Norm: 3.40 (3.11)
Train Epoch: 13 [12000/100000]	Loss: 0.0000 (0.0401) 	Acc: 100.00% (92.72%) 	Emb_Norm: 4.31 (3.10)
Train Epoch: 13 [14400/100000]	Loss: 0.0195 (0.0401) 	Acc: 100.00% (92.67%) 	Emb_Norm: 3.13 (3.13)
Train Epoch: 13 [16800/100000]	Loss: 0.0435 (0.0398) 	Acc: 91.67% (92.74%) 	Emb_Norm: 3.01 (3.13)
Train Epoch: 13 [19200/100000]	Loss: 0.0386 (0.0403) 	Acc: 100.00% (92.69%) 	Emb_Norm: 3.42 (3.13)
Train Epoch: 13 [21600/100000]	Loss: 0.0013 (0.0406) 	Acc: 100.00% (92.61%) 	Emb_Norm: 3.58 (3.13)
Train Epoch: 13 [24000/100000]	Loss: 0.0000 (0.0401) 	Acc: 100.00% (92.73%) 	Emb_Norm: 3.06 (3.13)
Train Epoch: 13 [26400/100000]	Loss: 0.0177 (0.0399) 	Acc: 95.83% (92.78%) 	Emb_Norm: 2.84 (3.12)
Train Epoch: 13 [28800/100000]	Loss: 0.0050 (0.0397) 	Acc: 100.00% (92.80%) 	Emb_Norm: 3.22 (3.10)
Train Epoch: 13 [31200/100000]	Loss: 0.0336 (0.0396) 	Acc: 100.00% (92.84%) 	Emb_Norm: 3.95 (3.09)
Train Epoch: 13 [33600/100000]	Loss: 0.0542 (0.0394) 	Acc: 87.50% (92.91%) 	Emb_Norm: 2.49 (3.08)
Train Epoch: 13 [36000/100000]	Loss: 0.0360 (0.0395) 	Acc: 95.83% (92.86%) 	Emb_Norm: 3.09 (3.09)
Train Epoch: 13 [38400/100000]	Loss: 0.0000 (0.0393) 	Acc: 100.00% (92.89%) 	Emb_Norm: 2.87 (3.08)
Train Epoch: 13 [40800/100000]	Loss: 0.0133 (0.0395) 	Acc: 100.00% (92.85%) 	Emb_Norm: 3.21 (3.07)
Train Epoch: 13 [43200/100000]	Loss: 0.0053 (0.0395) 	Acc: 100.00% (92.85%) 	Emb_Norm: 2.92 (3.07)
Train Epoch: 13 [45600/100000]	Loss: 0.0896 (0.0398) 	Acc: 91.67% (92.77%) 	Emb_Norm: 3.28 (3.07)
Train Epoch: 13 [48000/100000]	Loss: 0.0021 (0.0401) 	Acc: 100.00% (92.67%) 	Emb_Norm: 3.35 (3.07)
Train Epoch: 13 [50400/100000]	Loss: 0.0510 (0.0402) 	Acc: 87.50% (92.67%) 	Emb_Norm: 2.81 (3.06)
Train Epoch: 13 [52800/100000]	Loss: 0.0620 (0.0401) 	Acc: 95.83% (92.70%) 	Emb_Norm: 3.64 (3.06)
Train Epoch: 13 [55200/100000]	Loss: 0.0093 (0.0401) 	Acc: 100.00% (92.69%) 	Emb_Norm: 2.93 (3.06)
Train Epoch: 13 [57600/100000]	Loss: 0.0478 (0.0404) 	Acc: 91.67% (92.65%) 	Emb_Norm: 4.02 (3.06)
Train Epoch: 13 [60000/100000]	Loss: 0.0633 (0.0405) 	Acc: 83.33% (92.63%) 	Emb_Norm: 3.00 (3.07)
Train Epoch: 13 [62400/100000]	Loss: 0.0326 (0.0407) 	Acc: 95.83% (92.60%) 	Emb_Norm: 3.58 (3.07)
Train Epoch: 13 [64800/100000]	Loss: 0.0305 (0.0409) 	Acc: 95.83% (92.55%) 	Emb_Norm: 3.21 (3.07)
Train Epoch: 13 [67200/100000]	Loss: 0.0130 (0.0411) 	Acc: 95.83% (92.51%) 	Emb_Norm: 3.00 (3.07)
Train Epoch: 13 [69600/100000]	Loss: 0.0027 (0.0411) 	Acc: 100.00% (92.50%) 	Emb_Norm: 2.60 (3.07)
Train Epoch: 13 [72000/100000]	Loss: 0.0657 (0.0410) 	Acc: 79.17% (92.53%) 	Emb_Norm: 2.80 (3.06)
Train Epoch: 13 [74400/100000]	Loss: 0.0034 (0.0409) 	Acc: 100.00% (92.55%) 	Emb_Norm: 2.93 (3.06)
Train Epoch: 13 [76800/100000]	Loss: 0.0493 (0.0409) 	Acc: 91.67% (92.55%) 	Emb_Norm: 3.44 (3.05)
Train Epoch: 13 [79200/100000]	Loss: 0.0641 (0.0409) 	Acc: 87.50% (92.55%) 	Emb_Norm: 2.92 (3.05)
Train Epoch: 13 [81600/100000]	Loss: 0.0000 (0.0409) 	Acc: 100.00% (92.57%) 	Emb_Norm: 3.48 (3.05)
Train Epoch: 13 [84000/100000]	Loss: 0.0043 (0.0408) 	Acc: 100.00% (92.57%) 	Emb_Norm: 2.72 (3.05)
Train Epoch: 13 [86400/100000]	Loss: 0.0514 (0.0407) 	Acc: 95.83% (92.58%) 	Emb_Norm: 3.24 (3.04)
Train Epoch: 13 [88800/100000]	Loss: 0.0078 (0.0408) 	Acc: 100.00% (92.55%) 	Emb_Norm: 3.46 (3.05)
Train Epoch: 13 [91200/100000]	Loss: 0.0239 (0.0408) 	Acc: 100.00% (92.55%) 	Emb_Norm: 3.11 (3.05)
Train Epoch: 13 [93600/100000]	Loss: 0.0034 (0.0409) 	Acc: 100.00% (92.54%) 	Emb_Norm: 3.69 (3.05)
Train Epoch: 13 [96000/100000]	Loss: 0.0135 (0.0410) 	Acc: 95.83% (92.53%) 	Emb_Norm: 3.02 (3.06)
Train Epoch: 13 [98400/100000]	Loss: 0.0004 (0.0410) 	Acc: 100.00% (92.53%) 	Emb_Norm: 3.26 (3.06)

Test set: Average loss: 0.0714, Accuracy: 85.80%

Train Epoch: 14 [0/100000]	Loss: 0.0451 (0.0451) 	Acc: 100.00% (100.00%) 	Emb_Norm: 3.09 (3.09)
Train Epoch: 14 [2400/100000]	Loss: 0.0051 (0.0370) 	Acc: 100.00% (93.48%) 	Emb_Norm: 2.76 (2.84)
Train Epoch: 14 [4800/100000]	Loss: 0.0694 (0.0370) 	Acc: 83.33% (93.43%) 	Emb_Norm: 2.73 (2.90)
Train Epoch: 14 [7200/100000]	Loss: 0.0062 (0.0346) 	Acc: 100.00% (93.74%) 	Emb_Norm: 2.82 (2.90)
Train Epoch: 14 [9600/100000]	Loss: 0.0323 (0.0353) 	Acc: 87.50% (93.73%) 	Emb_Norm: 2.32 (2.87)
Train Epoch: 14 [12000/100000]	Loss: 0.0815 (0.0362) 	Acc: 83.33% (93.34%) 	Emb_Norm: 2.40 (2.88)
Train Epoch: 14 [14400/100000]	Loss: 0.0984 (0.0373) 	Acc: 83.33% (93.16%) 	Emb_Norm: 2.67 (2.90)
Train Epoch: 14 [16800/100000]	Loss: 0.1064 (0.0383) 	Acc: 75.00% (93.05%) 	Emb_Norm: 3.32 (2.90)
Train Epoch: 14 [19200/100000]	Loss: 0.0062 (0.0378) 	Acc: 100.00% (93.15%) 	Emb_Norm: 2.37 (2.88)
Train Epoch: 14 [21600/100000]	Loss: 0.0253 (0.0381) 	Acc: 95.83% (93.12%) 	Emb_Norm: 3.21 (2.88)
Train Epoch: 14 [24000/100000]	Loss: 0.0119 (0.0382) 	Acc: 100.00% (93.09%) 	Emb_Norm: 3.24 (2.88)
Train Epoch: 14 [26400/100000]	Loss: 0.0351 (0.0384) 	Acc: 95.83% (93.09%) 	Emb_Norm: 2.95 (2.90)
Train Epoch: 14 [28800/100000]	Loss: 0.0451 (0.0383) 	Acc: 95.83% (93.14%) 	Emb_Norm: 2.44 (2.92)
Train Epoch: 14 [31200/100000]	Loss: 0.0204 (0.0382) 	Acc: 100.00% (93.11%) 	Emb_Norm: 2.77 (2.93)
Train Epoch: 14 [33600/100000]	Loss: 0.0055 (0.0386) 	Acc: 100.00% (93.01%) 	Emb_Norm: 3.54 (2.95)
Train Epoch: 14 [36000/100000]	Loss: 0.0356 (0.0384) 	Acc: 95.83% (93.03%) 	Emb_Norm: 2.71 (2.96)
Train Epoch: 14 [38400/100000]	Loss: 0.0453 (0.0382) 	Acc: 91.67% (93.10%) 	Emb_Norm: 2.96 (2.97)
Train Epoch: 14 [40800/100000]	Loss: 0.1219 (0.0382) 	Acc: 70.83% (93.07%) 	Emb_Norm: 3.36 (2.97)
Train Epoch: 14 [43200/100000]	Loss: 0.0704 (0.0382) 	Acc: 87.50% (93.08%) 	Emb_Norm: 3.07 (2.97)
Train Epoch: 14 [45600/100000]	Loss: 0.0538 (0.0382) 	Acc: 87.50% (93.08%) 	Emb_Norm: 3.00 (2.98)
Train Epoch: 14 [48000/100000]	Loss: 0.0315 (0.0382) 	Acc: 91.67% (93.07%) 	Emb_Norm: 2.45 (2.98)
Train Epoch: 14 [50400/100000]	Loss: 0.0016 (0.0384) 	Acc: 100.00% (93.00%) 	Emb_Norm: 3.11 (2.97)
Train Epoch: 14 [52800/100000]	Loss: 0.0438 (0.0384) 	Acc: 91.67% (92.99%) 	Emb_Norm: 2.84 (2.96)
Train Epoch: 14 [55200/100000]	Loss: 0.0000 (0.0385) 	Acc: 100.00% (92.98%) 	Emb_Norm: 2.92 (2.96)
