Train Epoch: 1 [0/100000]		Loss: 0.1827 (0.1827) 	Acc: 65.62% (65.62%) 	Emb_Norm: 8.43 (8.43)
Train Epoch: 1 [3200/100000]	Loss: 0.1932 (0.1894) 	Acc: 56.25% (55.41%) 	Emb_Norm: 2.49 (3.02)
Train Epoch: 12 [89600/100000]	Loss: 0.0152 (0.0287) 	Acc: 100.00% (95.13%) 	Emb_Norm: 2.27 (2.20)
Train Epoch: 12 [92800/100000]	Loss: 0.0020 (0.0287) 	Acc: 100.00% (95.13%) 	Emb_Norm: 2.33 (2.19)
Train Epoch: 12 [96000/100000]	Loss: 0.0464 (0.0287) 	Acc: 90.62% (95.13%) 	Emb_Norm: 2.01 (2.19)
Train Epoch: 12 [99200/100000]	Loss: 0.0057 (0.0287) 	Acc: 100.00% (95.12%) 	Emb_Norm: 2.35 (2.19)

Test set: Average loss: 0.0545, Accuracy: 90.63%

Train Epoch: 13 [0/100000]	Loss: 0.0000 (0.0000) 	Acc: 100.00% (100.00%) 	Emb_Norm: 2.50 (2.50)
Train Epoch: 13 [3200/100000]	Loss: 0.0204 (0.0240) 	Acc: 93.75% (95.67%) 	Emb_Norm: 1.96 (2.10)
Train Epoch: 13 [6400/100000]	Loss: 0.0127 (0.0247) 	Acc: 96.88% (95.68%) 	Emb_Norm: 2.09 (2.05)
Train Epoch: 13 [9600/100000]	Loss: 0.0267 (0.0250) 	Acc: 96.88% (95.58%) 	Emb_Norm: 2.13 (2.06)
Train Epoch: 13 [12800/100000]	Loss: 0.0212 (0.0249) 	Acc: 93.75% (95.64%) 	Emb_Norm: 1.96 (2.08)
Train Epoch: 13 [16000/100000]	Loss: 0.0000 (0.0253) 	Acc: 100.00% (95.62%) 	Emb_Norm: 2.00 (2.09)
Train Epoch: 13 [19200/100000]	Loss: 0.0119 (0.0258) 	Acc: 100.00% (95.53%) 	Emb_Norm: 2.21 (2.10)
Train Epoch: 13 [22400/100000]	Loss: 0.0217 (0.0258) 	Acc: 100.00% (95.57%) 	Emb_Norm: 2.29 (2.11)
Train Epoch: 13 [25600/100000]	Loss: 0.0366 (0.0261) 	Acc: 93.75% (95.52%) 	Emb_Norm: 2.14 (2.11)
Train Epoch: 13 [28800/100000]	Loss: 0.0224 (0.0259) 	Acc: 93.75% (95.53%) 	Emb_Norm: 2.04 (2.10)
Train Epoch: 13 [32000/100000]	Loss: 0.0000 (0.0258) 	Acc: 100.00% (95.58%) 	Emb_Norm: 1.89 (2.10)
Train Epoch: 13 [35200/100000]	Loss: 0.0076 (0.0263) 	Acc: 100.00% (95.48%) 	Emb_Norm: 2.16 (2.10)
Train Epoch: 13 [38400/100000]	Loss: 0.0174 (0.0268) 	Acc: 100.00% (95.41%) 	Emb_Norm: 3.07 (2.11)
Train Epoch: 13 [41600/100000]	Loss: 0.0000 (0.0268) 	Acc: 100.00% (95.41%) 	Emb_Norm: 2.16 (2.11)
Train Epoch: 13 [44800/100000]	Loss: 0.0000 (0.0268) 	Acc: 100.00% (95.39%) 	Emb_Norm: 2.24 (2.11)
Train Epoch: 13 [48000/100000]	Loss: 0.0521 (0.0269) 	Acc: 96.88% (95.38%) 	Emb_Norm: 2.41 (2.11)
Train Epoch: 13 [51200/100000]	Loss: 0.0201 (0.0266) 	Acc: 100.00% (95.45%) 	Emb_Norm: 1.91 (2.11)
Train Epoch: 13 [54400/100000]	Loss: 0.0153 (0.0267) 	Acc: 100.00% (95.44%) 	Emb_Norm: 1.95 (2.10)
Train Epoch: 13 [57600/100000]	Loss: 0.0144 (0.0269) 	Acc: 96.88% (95.39%) 	Emb_Norm: 2.23 (2.11)
Train Epoch: 13 [60800/100000]	Loss: 0.0286 (0.0272) 	Acc: 93.75% (95.33%) 	Emb_Norm: 2.24 (2.11)
Train Epoch: 13 [64000/100000]	Loss: 0.0044 (0.0271) 	Acc: 100.00% (95.38%) 	Emb_Norm: 2.14 (2.11)
Train Epoch: 13 [67200/100000]	Loss: 0.0168 (0.0270) 	Acc: 100.00% (95.38%) 	Emb_Norm: 1.73 (2.10)
Train Epoch: 13 [70400/100000]	Loss: 0.0000 (0.0271) 	Acc: 100.00% (95.36%) 	Emb_Norm: 2.14 (2.11)
Train Epoch: 13 [73600/100000]	Loss: 0.0000 (0.0273) 	Acc: 100.00% (95.34%) 	Emb_Norm: 2.12 (2.10)
Train Epoch: 13 [76800/100000]	Loss: 0.0528 (0.0273) 	Acc: 87.50% (95.33%) 	Emb_Norm: 1.84 (2.11)
Train Epoch: 13 [80000/100000]	Loss: 0.0000 (0.0273) 	Acc: 100.00% (95.31%) 	Emb_Norm: 2.08 (2.11)
Train Epoch: 13 [83200/100000]	Loss: 0.0394 (0.0274) 	Acc: 90.62% (95.28%) 	Emb_Norm: 1.81 (2.11)
Train Epoch: 13 [86400/100000]	Loss: 0.0076 (0.0274) 	Acc: 100.00% (95.29%) 	Emb_Norm: 2.06 (2.10)
Train Epoch: 13 [89600/100000]	Loss: 0.0000 (0.0276) 	Acc: 100.00% (95.26%) 	Emb_Norm: 1.95 (2.10)
Train Epoch: 13 [92800/100000]	Loss: 0.0524 (0.0275) 	Acc: 93.75% (95.29%) 	Emb_Norm: 1.86 (2.10)
Train Epoch: 13 [96000/100000]	Loss: 0.0000 (0.0273) 	Acc: 100.00% (95.32%) 	Emb_Norm: 2.09 (2.10)
Train Epoch: 13 [99200/100000]	Loss: 0.0113 (0.0272) 	Acc: 100.00% (95.34%) 	Emb_Norm: 1.95 (2.10)

Test set: Average loss: 0.0508, Accuracy: 90.27%

Train Epoch: 14 [0/100000]	Loss: 0.0875 (0.0875) 	Acc: 81.25% (81.25%) 	Emb_Norm: 2.33 (2.33)
Train Epoch: 14 [3200/100000]	Loss: 0.0412 (0.0283) 	Acc: 96.88% (95.39%) 	Emb_Norm: 2.25 (2.11)
Train Epoch: 14 [6400/100000]	Loss: 0.0064 (0.0268) 	Acc: 100.00% (95.68%) 	Emb_Norm: 2.29 (2.14)
Train Epoch: 14 [9600/100000]	Loss: 0.0034 (0.0258) 	Acc: 100.00% (95.86%) 	Emb_Norm: 2.11 (2.11)
Train Epoch: 14 [12800/100000]	Loss: 0.0000 (0.0252) 	Acc: 100.00% (95.90%) 	Emb_Norm: 2.43 (2.09)
Train Epoch: 14 [16000/100000]	Loss: 0.0218 (0.0250) 	Acc: 96.88% (95.85%) 	Emb_Norm: 1.68 (2.06)
Train Epoch: 14 [19200/100000]	Loss: 0.0192 (0.0251) 	Acc: 96.88% (95.83%) 	Emb_Norm: 1.88 (2.07)
Train Epoch: 14 [22400/100000]	Loss: 0.0110 (0.0257) 	Acc: 100.00% (95.73%) 	Emb_Norm: 2.14 (2.08)
Train Epoch: 14 [25600/100000]	Loss: 0.0331 (0.0259) 	Acc: 96.88% (95.78%) 	Emb_Norm: 2.04 (2.07)
Train Epoch: 14 [28800/100000]	Loss: 0.0077 (0.0262) 	Acc: 100.00% (95.75%) 	Emb_Norm: 2.11 (2.09)
Train Epoch: 14 [32000/100000]	Loss: 0.0033 (0.0264) 	Acc: 100.00% (95.70%) 	Emb_Norm: 2.40 (2.09)
Train Epoch: 14 [35200/100000]	Loss: 0.0318 (0.0269) 	Acc: 96.88% (95.59%) 	Emb_Norm: 2.14 (2.09)
Train Epoch: 14 [38400/100000]	Loss: 0.0131 (0.0271) 	Acc: 100.00% (95.54%) 	Emb_Norm: 2.67 (2.10)
Train Epoch: 14 [41600/100000]	Loss: 0.0155 (0.0268) 	Acc: 93.75% (95.60%) 	Emb_Norm: 2.15 (2.10)
Train Epoch: 14 [44800/100000]	Loss: 0.0207 (0.0264) 	Acc: 96.88% (95.65%) 	Emb_Norm: 2.15 (2.10)
Train Epoch: 14 [48000/100000]	Loss: 0.0330 (0.0264) 	Acc: 93.75% (95.65%) 	Emb_Norm: 1.86 (2.10)
Train Epoch: 14 [51200/100000]	Loss: 0.0000 (0.0264) 	Acc: 100.00% (95.62%) 	Emb_Norm: 1.75 (2.08)
Train Epoch: 14 [54400/100000]	Loss: 0.0426 (0.0262) 	Acc: 90.62% (95.65%) 	Emb_Norm: 2.01 (2.08)
Train Epoch: 14 [57600/100000]	Loss: 0.0083 (0.0261) 	Acc: 100.00% (95.68%) 	Emb_Norm: 2.57 (2.08)
Train Epoch: 14 [60800/100000]	Loss: 0.0926 (0.0260) 	Acc: 78.12% (95.72%) 	Emb_Norm: 1.94 (2.08)
Train Epoch: 14 [64000/100000]	Loss: 0.0462 (0.0260) 	Acc: 93.75% (95.70%) 	Emb_Norm: 1.90 (2.08)
Train Epoch: 14 [67200/100000]	Loss: 0.0342 (0.0259) 	Acc: 96.88% (95.75%) 	Emb_Norm: 1.79 (2.08)
Train Epoch: 14 [70400/100000]	Loss: 0.0000 (0.0259) 	Acc: 100.00% (95.74%) 	Emb_Norm: 2.05 (2.07)
Train Epoch: 14 [73600/100000]	Loss: 0.0304 (0.0261) 	Acc: 93.75% (95.70%) 	Emb_Norm: 2.03 (2.07)
Train Epoch: 14 [76800/100000]	Loss: 0.0978 (0.0261) 	Acc: 81.25% (95.66%) 	Emb_Norm: 1.88 (2.07)
Train Epoch: 14 [80000/100000]	Loss: 0.0545 (0.0264) 	Acc: 87.50% (95.63%) 	Emb_Norm: 2.06 (2.07)
Train Epoch: 14 [83200/100000]	Loss: 0.0104 (0.0264) 	Acc: 100.00% (95.63%) 	Emb_Norm: 1.72 (2.07)
Train Epoch: 14 [86400/100000]	Loss: 0.0184 (0.0265) 	Acc: 96.88% (95.61%) 	Emb_Norm: 2.13 (2.07)
Train Epoch: 14 [89600/100000]	Loss: 0.0940 (0.0262) 	Acc: 87.50% (95.65%) 	Emb_Norm: 2.48 (2.06)
Train Epoch: 14 [92800/100000]	Loss: 0.0100 (0.0261) 	Acc: 100.00% (95.69%) 	Emb_Norm: 1.88 (2.06)
Train Epoch: 14 [96000/100000]	Loss: 0.0067 (0.0260) 	Acc: 96.88% (95.69%) 	Emb_Norm: 2.09 (2.06)
Train Epoch: 14 [99200/100000]	Loss: 0.0000 (0.0260) 	Acc: 100.00% (95.69%) 	Emb_Norm: 2.26 (2.06)

Test set: Average loss: 0.0457, Accuracy: 91.89%

Train Epoch: 15 [0/100000]	Loss: 0.0000 (0.0000) 	Acc: 100.00% (100.00%) 	Emb_Norm: 2.09 (2.09)
Train Epoch: 15 [3200/100000]	Loss: 0.0455 (0.0241) 	Acc: 90.62% (96.13%) 	Emb_Norm: 1.94 (2.08)
Train Epoch: 15 [6400/100000]	Loss: 0.0000 (0.0243) 	Acc: 100.00% (95.91%) 	Emb_Norm: 2.07 (2.01)
Train Epoch: 15 [9600/100000]	Loss: 0.0000 (0.0247) 	Acc: 100.00% (95.81%) 	Emb_Norm: 2.11 (2.01)
Train Epoch: 15 [12800/100000]	Loss: 0.0023 (0.0250) 	Acc: 100.00% (95.74%) 	Emb_Norm: 2.00 (2.00)
Train Epoch: 15 [16000/100000]	Loss: 0.0058 (0.0253) 	Acc: 100.00% (95.70%) 	Emb_Norm: 1.75 (2.00)
Train Epoch: 15 [19200/100000]	Loss: 0.0480 (0.0248) 	Acc: 93.75% (95.77%) 	Emb_Norm: 1.66 (1.97)
Train Epoch: 15 [22400/100000]	Loss: 0.0103 (0.0243) 	Acc: 96.88% (95.91%) 	Emb_Norm: 1.94 (1.96)
Train Epoch: 15 [25600/100000]	Loss: 0.0260 (0.0243) 	Acc: 100.00% (95.90%) 	Emb_Norm: 2.09 (1.97)
Train Epoch: 15 [28800/100000]	Loss: 0.0084 (0.0245) 	Acc: 96.88% (95.84%) 	Emb_Norm: 1.92 (1.97)
Train Epoch: 15 [32000/100000]	Loss: 0.0155 (0.0244) 	Acc: 100.00% (95.88%) 	Emb_Norm: 2.33 (1.97)
Train Epoch: 15 [35200/100000]	Loss: 0.0071 (0.0243) 	Acc: 96.88% (95.89%) 	Emb_Norm: 1.86 (1.97)
Train Epoch: 15 [38400/100000]	Loss: 0.1148 (0.0243) 	Acc: 87.50% (95.86%) 	Emb_Norm: 2.10 (1.96)
Train Epoch: 15 [41600/100000]	Loss: 0.0108 (0.0243) 	Acc: 100.00% (95.88%) 	Emb_Norm: 2.17 (1.96)
Train Epoch: 15 [44800/100000]	Loss: 0.0495 (0.0245) 	Acc: 90.62% (95.85%) 	Emb_Norm: 2.02 (1.97)
Train Epoch: 15 [48000/100000]	Loss: 0.0015 (0.0242) 	Acc: 100.00% (95.92%) 	Emb_Norm: 2.36 (1.98)
Train Epoch: 15 [51200/100000]	Loss: 0.0588 (0.0241) 	Acc: 90.62% (95.95%) 	Emb_Norm: 1.87 (1.97)
Train Epoch: 15 [54400/100000]	Loss: 0.0086 (0.0243) 	Acc: 96.88% (95.88%) 	Emb_Norm: 2.33 (1.97)
Train Epoch: 15 [57600/100000]	Loss: 0.0034 (0.0246) 	Acc: 100.00% (95.83%) 	Emb_Norm: 2.15 (1.97)
Train Epoch: 15 [60800/100000]	Loss: 0.0498 (0.0250) 	Acc: 90.62% (95.77%) 	Emb_Norm: 2.78 (1.98)
Train Epoch: 15 [64000/100000]	Loss: 0.0360 (0.0250) 	Acc: 96.88% (95.77%) 	Emb_Norm: 2.26 (1.98)
Train Epoch: 15 [67200/100000]	Loss: 0.0326 (0.0250) 	Acc: 96.88% (95.79%) 	Emb_Norm: 2.15 (1.98)
Train Epoch: 15 [70400/100000]	Loss: 0.0100 (0.0251) 	Acc: 100.00% (95.77%) 	Emb_Norm: 2.08 (1.98)
Train Epoch: 15 [73600/100000]	Loss: 0.0198 (0.0250) 	Acc: 96.88% (95.78%) 	Emb_Norm: 1.81 (1.98)
Train Epoch: 15 [76800/100000]	Loss: 0.0076 (0.0249) 	Acc: 96.88% (95.80%) 	Emb_Norm: 1.86 (1.97)
Train Epoch: 15 [80000/100000]	Loss: 0.0808 (0.0250) 	Acc: 84.38% (95.77%) 	Emb_Norm: 1.85 (1.97)
Train Epoch: 15 [83200/100000]	Loss: 0.0370 (0.0251) 	Acc: 93.75% (95.76%) 	Emb_Norm: 1.97 (1.98)
Train Epoch: 15 [86400/100000]	Loss: 0.0157 (0.0250) 	Acc: 96.88% (95.78%) 	Emb_Norm: 2.12 (1.97)
Train Epoch: 15 [89600/100000]	Loss: 0.0082 (0.0249) 	Acc: 100.00% (95.81%) 	Emb_Norm: 1.77 (1.97)
Train Epoch: 15 [92800/100000]	Loss: 0.0033 (0.0249) 	Acc: 100.00% (95.81%) 	Emb_Norm: 1.79 (1.97)
Train Epoch: 15 [96000/100000]	Loss: 0.0280 (0.0249) 	Acc: 93.75% (95.81%) 	Emb_Norm: 2.11 (1.97)
Train Epoch: 15 [99200/100000]	Loss: 0.1041 (0.0251) 	Acc: 81.25% (95.78%) 	Emb_Norm: 1.83 (1.97)

Test set: Average loss: 0.0464, Accuracy: 90.88%


Test set: Average loss: 0.0463, Accuracy: 91.58%
